,0
0,1.0149412301742744
1,1.0102274264536366
2,0.9912986660320081
3,0.9953532036826038
4,1.0003835624956545
5,0.9924127445927744
6,0.9578957968926286
7,0.9684869228589935
8,0.9563587806594052
9,0.964996336554253
10,0.9450330675069564
11,0.9446187672097324
12,0.9549049327081707
13,0.9561965153343547
14,0.9553761814954874
15,0.9548325662108431
16,0.951443312266944
17,0.9676839855741638
18,0.9710505724788483
19,0.953781161174586
20,0.9416292342481044
21,0.9491690786930814
22,0.944549677686721
23,0.9545488312463382
24,0.9454358388343115
25,0.9304602507728179
26,0.8694582708725115
27,0.8446082953868063
28,0.8527315152262692
29,0.8731080904064585
30,0.8625160093705276
31,0.8862576740708519
32,0.8566794880803329
33,0.8249130662807825
34,0.7195285852660604
35,0.7630108982655505
36,0.7035439870813122
37,0.6001247539480259
38,0.6985554669817341
39,0.6151863563651436
40,0.6466291115191977
41,0.5874969031827932
42,0.594649935102273
43,0.5772202206990117
44,0.5458264498667923
45,0.5966539331849068
46,0.6351731517097783
47,0.6592080999908762
48,0.6252274672267123
49,0.6421249628349085
50,0.6366253486226854
51,0.6227747483557753
52,0.635900942333722
53,0.6115468800736394
54,0.6486086649476537
55,0.6711603082485481
56,0.6865769060866196
57,0.6755599750675555
58,0.6870104197506842
59,0.6882928071350926
60,0.6701448786300902
61,0.6514854845132343
62,0.6652639149208044
63,0.6512742320878041
64,0.6567843051039831
65,0.6556108961565622
66,0.6263946448070897
67,0.6460611259031611
68,0.6762102709016338
69,0.6948129088873918
70,0.6690969451261929
71,0.6557831012070005
72,0.6655341949864246
73,0.6562269109725507
74,0.6491575457934844
75,0.6814539968750961
76,0.6731031130077696
77,0.6605150518978656
78,0.6534862874552894
79,0.6694263583037536
80,0.654970972346133
81,0.6923684667559415
82,0.6839674678624578
83,0.6918126682329457
84,0.7005863928303045
85,0.6944081469616511
86,0.7212277519569135
87,0.7108767365773111
88,0.7341620966149831
89,0.7188607777093118
90,0.7233220649132188
91,0.7363513194992642
92,0.7652339576813174
93,0.7804097820129579
94,0.794774019127767
95,0.8113298002439238
96,0.8365990887403647
97,0.8215484635815495
98,0.7977925943060988
99,0.7799415245265588
100,0.7733756139601166
101,0.792163932028518
102,0.8057060560899005
103,0.8114625326095151
104,0.8135773599026651
105,0.8016385330072408
106,0.8040558567298941
107,0.7843854683430451
108,0.8010631412839162
109,0.7849698597972763
110,0.8045713482577013
111,0.7915316916526273
112,0.7988993681240119
113,0.8053260837768916
114,0.8044086524864953
115,0.8319260582562953
116,0.8152613352786785
117,0.8330009709178617
118,0.8224505257653896
119,0.8330180589937457
120,0.8182001564582013
121,0.8392169374011743
122,0.8511307194010965
123,0.8333704576176211
124,0.839743541352326
125,0.8406066587788343
126,0.8564094136164598
127,0.8457649460073556
128,0.8314299605542314
129,0.8388567671837989
130,0.8703834758126312
131,0.8600974387265006
132,0.8802178674610385
133,0.8567086403392612
134,0.8298221922789567
135,0.8236008699359056
136,0.8086097730828571
137,0.8209875209249764
138,0.824814104982461
139,0.8144229268681423
140,0.8264083983533527
141,0.8173933668011789
142,0.8208999181943982
143,0.8019536582004241
144,0.8057290251759318
145,0.7943906906460212
146,0.8049321938225446
147,0.7981017469846959
148,0.7984304722404326
149,0.7960142111403113
150,0.8056277987089053
151,0.7988000401568883
152,0.787275329481886
153,0.7888227518317883
154,0.7980593541041436
155,0.7731267433020566
156,0.7981325741423209
157,0.7971833541378408
158,0.8006027873852779
159,0.8047173911674479
160,0.7873645730542079
161,0.7922099661058796
162,0.7747090915179351
163,0.7735295998829937
164,0.7834020604265316
165,0.7850804201359244
166,0.7765714741402325
167,0.7908163840664627
168,0.7741256120875712
169,0.7608463894068922
170,0.763625855611653
171,0.7513329859028367
172,0.7607836507877962
173,0.7612927060083485
174,0.7514630525673374
175,0.7395324397757056
176,0.7478645399698133
177,0.7518265323744644
178,0.7439513022960857
179,0.7619768615981156
180,0.7641615757200704
181,0.7665441601153722
182,0.7928695981232584
183,0.7878688795998637
184,0.7933455790640436
185,0.7946183140908027
186,0.7846937432809887
187,0.7731986730628497
188,0.7764450697529438
189,0.7969595027722366
190,0.8023834658933889
191,0.8260111087793623
192,0.8259282208834525
193,0.8280455564027832
194,0.8099850191224619
195,0.7741771449639039
196,0.7778260886331098
197,0.7555888788198349
198,0.7845365398990347
199,0.785389574964263
200,0.8023473749566846
201,0.8014198220926311
202,0.8560169921797013
203,0.8981149316059036
204,0.8911993189105637
205,0.8671445934702663
206,0.8895756492288461
207,0.9166258500134559
208,0.9275546259498197
209,0.9069166813143638
210,0.9112041317696289
211,0.9295932186582314
212,0.9614822802712423
213,0.9547412863423623
214,0.946032550640421
215,0.9468483198442239
216,0.9316423440119991
217,0.9724353789025558
218,0.977306457816308
219,0.97488314729875
220,0.9928763312219183
221,0.9969780501730668
222,0.9925968998364318
223,0.9985982957566526
224,1.031056314975163
225,1.023484955331769
226,1.014265203348639
227,1.023214371492963
228,1.0417853329172777
229,1.0485021828922823
230,1.0519977014997337
231,1.0271611196956625
232,1.0355177184501023
233,1.0507215703711419
234,1.0594701234254262
235,1.061244210212923
236,1.0523761123720559
237,1.0536813007937298
238,1.0674974376541744
239,1.0923607360882372
240,1.1250936783621863
241,1.130215316460519
242,1.1129144154467918
243,1.1163840317561466
244,1.0831737282983094
245,1.1041421674639442
246,1.0652194392957162
247,1.069887214582002
248,1.0687680718159789
249,1.0499414829148432
250,1.0359284405225335
251,1.017898595768089
252,1.0055935267311022
253,1.0056397668573236
254,1.0285903414484092
255,0.9940752571394579
256,1.023648006549562
257,1.018501146687662
258,1.0272590270790636
259,1.0273270495219786
260,1.0320495171541464
261,1.0143948984821862
262,1.0146318870073683
263,1.0145607712424074
264,1.0122272524376787
265,1.0147208239835723
266,1.0373615903807276
267,1.0273024115455371
268,1.0127194510086226
269,0.9329661443341968
270,0.9773774663207468
271,0.9771461187175624
272,0.9459920994368715
273,0.9272601964302007
274,0.9196517550243447
275,0.9408624176206534
276,0.9360528025344895
277,0.9630720046965523
278,0.9970501091837759
279,0.9664077874003608
280,0.9794567518533858
281,0.9887077794139586
282,1.0026481339281887
283,0.9933493190988081
284,1.0049037434224797
285,0.990581019693014
286,1.0208054179295187
287,1.0131049382627473
288,1.0229386442523198
289,1.0146382040628907
290,0.9901550574167154
291,0.9860133382400457
292,0.9976653976603331
293,1.0135929254981064
294,1.0248175571031215
295,1.0338890617854988
296,1.0254685748824652
297,1.0047166273809487
298,1.0266291868576547
299,1.0198199191650323
300,1.0179450983906897
301,1.016294939603261
302,1.0110345174877784
303,1.0245866073655971
304,1.025753804820862
305,1.043208155237146
306,1.0424928148481467
307,1.045904235371158
308,1.05013198908514
309,1.037372066979534
310,1.0390241774264073
311,1.0466300474205497
