,0
0,0.014890310830068032
1,-0.003975674794344664
2,-0.018568771711601213
3,0.004741865191945326
4,0.004656357301556391
5,-0.008827414605940323
6,-0.03554489196885179
7,0.011393577814290188
8,-0.011822546410563253
9,0.009227350778478308
10,-0.02088318927330363
11,-0.0005336807747118224
12,0.011063305226091391
13,0.0010261188091185238
14,-0.0019140278035474805
15,-0.002075805643075539
16,-0.0048071465943452015
17,0.017178875822246458
18,0.003623486976249301
19,-0.017777360283860025
20,-0.01308727010870988
21,0.008376936781681448
22,-0.005164012212729794
23,0.010257475194046907
24,-0.009198541550960426
25,-0.016265519987097833
26,-0.06717719165105981
27,-0.028615256324488123
28,0.0096647872967344
29,0.024350597338827006
30,-0.01206409396475476
31,0.027519980332428546
32,-0.03294397103751074
33,-0.03560927670036189
34,-0.13452805721619174
35,0.056418928832035226
36,-0.07298587334011103
37,-0.14350245187894306
38,0.15985943780587503
39,-0.11088185589543967
40,0.058387858949660386
41,-0.10304573691964766
42,0.0195244046898915
43,-0.04146484401688056
44,-0.052712656469951436
45,0.07956752810487527
46,0.07123286628748232
47,0.043780346345493826
48,-0.04735238903487605
49,0.03125517988841146
50,0.0032798493241853635
51,-0.030262728188175707
52,0.02544171987714924
53,-0.03956875309047056
54,0.06103356239731732
55,0.03050966734231766
56,0.01761519495876323
57,-0.015928820404199358
58,0.01743385727696674
59,0.0018036754727481518
60,-0.02639745717670407
61,-0.02701756143752638
62,0.021955338381770263
63,-0.024790589671045478
64,0.003135250203658092
65,-0.0014057423194041802
66,-0.042727002922132315
67,0.031675223116457145
68,0.052814593429179234
69,0.020525123846983427
70,-0.037380680046324964
71,-0.01446805689760276
72,0.011251999513742802
73,-0.010169438461168726
74,-0.008898077843199067
75,0.04874002674792386
76,-0.012674798111240239
77,-0.0214672976408271
78,-0.007877560225013314
79,0.02236306033502968
80,-0.022447362243208365
81,0.051732966046605516
82,-0.012793432428219214
83,0.008623946683577558
84,0.012318943622543696
85,-0.008677404490172342
86,0.035816442935160654
87,-0.016639129692521043
88,0.0394722203328501
89,-0.02291290541032426
90,0.005780899159434524
91,0.018438852120691074
92,0.04127247934054636
93,0.020090312090775293
94,0.022075547317769294
95,0.022522233231207903
96,0.034116030146836236
97,-0.013959110506484919
98,-0.029202492437568055
99,-0.02291546944384061
100,-0.007056056608020973
101,0.029179771951343903
102,0.01692462674253552
103,0.005900627015414083
104,0.00478015184367127
105,-0.014439003057858998
106,0.0004754741304397625
107,-0.023683961029654227
108,0.021735401419330513
109,-0.02062132144555732
110,0.02237943929653634
111,-0.01656555525181804
112,0.009424632642824933
113,0.007674987775599108
114,-0.0021978223541169305
115,0.03407211444888154
116,-0.01964568469276957
117,0.02074852688555582
118,-0.011567422939932336
119,0.012215022280688452
120,-0.01595029907529159
121,0.021787125789985973
122,0.013289315858658458
123,-0.020165282889895896
124,0.008415756564819852
125,0.000532291743799075
126,0.01898261506681309
127,-0.012247647256600387
128,-0.017433027674079348
129,0.008469007211845566
130,0.03810512682209454
131,-0.012207154966133876
132,0.020960853217556596
133,-0.027070075819134957
134,-0.03461618285419425
135,-0.011373201221185805
136,-0.010179695015450492
137,0.016395493834722122
138,0.0037842376766404153
139,-0.011328958938092947
140,0.013656416359463727
141,-0.011937564878158401
142,0.0033842983687150485
143,-0.0230396449332154
144,0.004877792898366863
145,-0.01133234886917267
146,0.012586722201229784
147,-0.007936102401371891
148,0.0006539447992937206
149,-0.0043713484681542
150,0.010795134403290564
151,-0.009655925169023005
152,-0.014692960690246084
153,0.0005533011259541324
154,0.011201559238882969
155,-0.030958252542630318
156,0.03196524493582162
157,-0.003715814775179316
158,0.003139026803861662
159,0.005507807568628868
160,-0.021963907481957926
161,0.004999761346012345
162,-0.024728383808016095
163,-0.003582988362395606
164,0.011122338179953124
165,-0.00032587449629423344
166,-0.016531899108212945
167,0.020303517304838033
168,-0.020333323116128846
169,-0.014958316413618158
170,0.0024385086188350833
171,-0.012130234013408802
172,0.012601339159268189
173,-0.0006916266161759049
174,-0.013836243823464394
175,-0.015353936438911918
176,0.010811098380776017
177,0.00448738117465
178,-0.009264146682815071
179,0.022442976230187477
180,-9.234233983302525e-05
181,0.0029377935604140803
182,0.030974157658771626
183,-0.004877678965122548
184,0.006207741470491825
185,0.0019941168467499265
186,-0.014197542294494225
187,-0.014161076901587183
188,0.004703562127227732
189,0.025494619481301745
190,0.006804086591216181
191,0.026657859186399242
192,0.0010889642013885985
193,0.004694572987719539
194,-0.022943131258377002
195,-0.03853227509309287
196,0.007987240196662488
197,-0.025838305559088993
198,0.03769619198073505
199,-0.006436233012541737
200,0.02382754779621252
201,-0.00038059284102533777
202,0.06185912621647094
203,0.04817394083834933
204,-0.007834579693160702
205,-0.02295065969105563
206,0.02554778062398852
207,0.030800659466361433
208,0.00981710999591588
209,-0.025508786377037223
210,0.0022816656531670838
211,0.025258763195951786
212,0.03248292588345876
213,-0.009938095836554152
214,-0.011354778103237314
215,0.0004801775525343315
216,-0.01604984518846092
217,0.04414563103882881
218,0.0025455232747063723
219,-0.005291690216059392
220,0.01765632331325185
221,0.0038916055964867465
222,-0.0038354336584800514
223,0.006173704568566647
224,0.03156762174996786
225,-0.00749096375736173
226,-0.010457471013808747
227,0.008429320590748163
228,0.01830218778272473
229,0.006817071452166467
230,0.004503385709064112
231,-0.022604257705731955
232,0.006788649229638432
233,0.014613665889900481
234,0.008162628118496341
235,0.001957186590048638
236,-0.009903951139729715
237,0.0015243059583172178
238,0.013755656655882307
239,0.02234472829730773
240,0.026894291610850166
241,0.007531779086860026
242,-0.01754303442019612
243,0.00655894405590204
244,-0.03115922576281062
245,0.018283062767240437
246,-0.03829732821559404
247,0.004853184771166399
248,-0.001310133174897816
249,-0.017720422368532964
250,-0.013041195834714425
251,-0.015708136400873672
252,-0.012793057903643401
253,-0.001453734271980406
254,0.022009332583983646
255,-0.03365977285778341
256,0.029932050025589504
257,-0.005919998356489478
258,0.005955612484530395
259,-0.0022724827668415388
260,0.003189312542278015
261,-0.015374691335934105
