,0
0,0.014855100891069017
1,-0.004519639005056311
2,-0.018641181948456962
3,0.004261952391537421
4,0.004956098993920374
5,-0.007638853888062018
6,-0.034430041994357584
7,0.010992862069911945
8,-0.012929844180753675
9,0.008943044917671329
10,-0.020754860030821973
11,-0.0004328030091303762
12,0.010862254105863509
13,0.0014477305504506635
14,-0.001059687471800402
15,-0.0006990388244243717
16,-0.0031051926535429273
17,0.017052956506652214
18,0.002915442063140782
19,-0.0178086924941011
20,-0.012407357352203628
21,0.008161095597599205
22,-0.005057350510179951
23,0.010201774140144693
24,-0.009300809410136683
25,-0.015470818229840397
26,-0.06464798217935505
27,-0.028863234809198494
28,0.009903731636035999
29,0.0228409855310755
30,-0.01196010435865294
31,0.027998304978821616
32,-0.032907712380228514
33,-0.036530079287634507
34,-0.12362433149569087
35,0.05902714758191682
36,-0.07954834930131646
37,-0.14456458495379926
38,0.1603557953241887
39,-0.11988355117688011
40,0.05368669670144137
41,-0.08531614121368103
42,0.007960575447790408
43,-0.026122326228212357
44,-0.053940213272957345
45,0.09313269304737544
46,0.06364331997291887
47,0.03974409358281498
48,-0.05058060669266292
49,0.026991705024708226
50,-0.011143968310084058
51,-0.02374443679771257
52,0.01960928587981811
53,-0.03905611309038393
54,0.06084610544865009
55,0.03510659714099543
56,0.02210463007022471
57,-0.01591728634268505
58,0.016540493547010444
59,0.002305973073730406
60,-0.026342529597370375
61,-0.027848545092727304
62,0.020876809670637098
63,-0.02052848926527929
64,0.007564069108516574
65,-0.0021450103628500765
66,-0.04383513261692903
67,0.0316255769525384
68,0.04515783165424005
69,0.027300002081445625
70,-0.03746676759761883
71,-0.018408249879593573
72,0.015613228897790965
73,-0.01373401679751203
74,-0.011855021126765905
75,0.04953350025142364
76,-0.011962031614373106
77,-0.018741945122885576
78,-0.011115988908522827
79,0.025398525592319303
80,-0.021405863977467
81,0.056401112682999445
82,-0.012205141297743501
83,0.011259470262633721
84,0.01164107318748634
85,-0.008487612967067123
86,0.039461172685318305
87,-0.0139358547122487
88,0.03370172971911956
89,-0.02102931060375151
90,0.006427879425062536
91,0.018077922024932056
92,0.0384278755450394
93,0.02036882107752907
94,0.01825648294145312
95,0.02099522234973237
96,0.03134400294115683
97,-0.01805307624898975
98,-0.02910817136670969
99,-0.022131033101508376
100,-0.008677703007004198
101,0.02277396698776433
102,0.017690798456941156
103,0.0071984291729728575
104,0.0026477350195974743
105,-0.013706259951901285
106,0.0022574350922132886
107,-0.02414158138649443
108,0.021432258362150312
109,-0.01966699734679604
110,0.024791165930441086
111,-0.016130237399719853
112,0.00950447310376604
113,0.007658473414438368
114,-0.0011153463629270807
115,0.033766138519892554
116,-0.01963130042217041
117,0.021671304928416565
118,-0.012524631292043415
119,0.012810891567026889
120,-0.01859850390395075
121,0.025253066950615594
122,0.014330880628906603
123,-0.02072142929665257
124,0.00777321068283666
125,0.0009671456264487857
126,0.0188988554777123
127,-0.012119075461237168
128,-0.01687939744012068
129,0.009430376634820117
130,0.03762556184675585
131,-0.011725716552919483
132,0.023155781877986132
133,-0.027080373715093285
134,-0.031508955637038774
135,-0.006820750766565028
136,-0.019377615922816
137,0.013687364133462982
138,0.004646308974743878
139,-0.01239486967169508
140,0.014188882106654074
141,-0.010319801437698778
142,0.004191304967852946
143,-0.022957945026817226
144,0.0050361690387262115
145,-0.014805432698321824
146,0.013317250068208594
147,-0.008785902953034044
148,0.000611454008537407
149,-0.0026121834721190445
150,0.01160215415503536
151,-0.008520272157631853
152,-0.013844896765960934
153,0.0021238168535249575
154,0.011473999327448872
155,-0.031415210306375486
156,0.03208898800713279
157,-0.000818374379346193
158,0.003755674126209238
159,0.005121233517535794
160,-0.021310427695677904
161,0.005960371386625438
162,-0.021358484533854305
163,-0.001191950352170386
164,0.013594752111734698
165,0.002927393466923111
166,-0.010784087669998187
167,0.01845705760756544
168,-0.02128478254070471
169,-0.017190252802658637
170,0.004017715928001422
171,-0.01643600595510772
172,0.012761640103303896
173,0.0012860831009329499
174,-0.012954475055494895
175,-0.0157764541800957
176,0.011310400607649419
177,0.005320501100888967
178,-0.01008997418263795
179,0.02373158115138337
180,0.0043777124355251105
181,0.0036098932462167673
182,0.03431878422349541
183,-0.0060912241486758825
184,0.0067704407633381565
185,0.001760392756661767
186,-0.01260926789212266
187,-0.014467539899285104
188,0.0037203917142950484
189,0.02604651503223825
190,0.006786488595154495
191,0.02945356697198441
192,0.0005428250449315753
193,0.00317695699549165
194,-0.02190867391471703
195,-0.043848206402758126
196,0.003285846696202923
197,-0.029301103363493602
198,0.038472357471051405
199,0.0021844043561261043
200,0.02165474807390278
201,-0.0012110319122196377
202,0.0679362497624038
203,0.04904699900956126
204,-0.007627494446298845
205,-0.02703878675149272
206,0.025765254054842625
207,0.030013791189706027
208,0.011940978943341675
209,-0.02262323769023401
210,0.004647909019738353
211,0.0190167150414559
212,0.033651501039480274
213,-0.0068443466467850616
214,-0.008693594520857476
215,0.0012541553582866463
216,-0.016027358659915225
217,0.04393131866061175
218,0.005143003562476348
219,-0.002673967966969715
220,0.018062397672337367
221,0.004851126343076296
222,-0.003989896460243754
223,0.00617013803351312
224,0.03237742502117357
225,-0.007334064620456451
226,-0.009204924259433851
227,0.009087563809524557
228,0.01824646113200763
229,0.0066421461106772415
230,0.0035899409750358804
231,-0.023436117820724803
232,0.00802941435010356
233,0.014166688565848146
234,0.008513716169062
235,0.0018064423785395718
236,-0.008537203746185829
237,0.0010519789787299275
238,0.012744142586422095
239,0.023764759726472635
240,0.030428067815631097
241,0.005084277034871188
242,-0.015457314934077952
243,0.0031797160363980347
244,-0.02939818007135282
245,0.019395821364406342
246,-0.034449265213117246
247,0.004679073342147866
248,-0.0013961609690351007
249,-0.01755346837082538
250,-0.013050610715652678
251,-0.017679528979868596
252,-0.011540996926975522
253,-0.00039491251634949607
254,0.02288419247946576
255,-0.03332167593590292
256,0.029909988914512305
257,-0.00588174561288846
258,0.008885673780565276
259,0.00028115160839159464
260,0.004805924739117779
261,-0.017631398815221556
262,0.0005839499622885301
263,-0.00010377019152487446
264,-0.0024384690616181415
265,0.0022445571446191403
266,0.022288245827113223
267,-0.009856502425209015
268,-0.01324894668952059
269,-0.07422781559404473
270,0.04627693085356644
271,0.0003132742759932358
272,-0.03131890209189123
273,-0.01902334422957626
274,-0.008605534423628613
275,0.023360573902601673
276,-0.004118344133300248
277,0.02852627241136062
278,0.03511962933204651
279,-0.03002335343500208
280,0.013530510961904324
281,0.008893587789251261
282,0.013697588450906451
283,-0.009291645736572842
284,0.011397672481992792
285,-0.014255003547302761
286,0.03024241811519943
287,-0.006977673169738319
288,0.009337862600339088
289,-0.007728960323819043
290,-0.02403579734893402
291,-0.004465625014470438
292,0.01180170389405494
293,0.01615468252707762
294,0.011035456279179111
295,0.008820952544481429
296,-0.008440968576205186
297,-0.02016505734323564
298,0.02257639324090633
299,-0.006590227028114965
300,-0.0014175446773648061
301,-0.0011658087720717246
302,-0.005321689328930918
303,0.01331057175920481
304,0.0013187940219302958
305,0.017090423351152073
306,-0.00018645644690577388
307,0.0033317638568483
308,0.00320059452985189
309,-0.011848246493565738
310,0.0021178586405283467
311,0.007225161943251503
312,-0.0018419590166049895
313,-0.010988666628733209
314,0.02763246973000911
315,-0.01429846264112341
316,-0.008046350145750612
317,0.003893877608876014
318,-0.01748744873849996
319,0.01767727104024405
320,0.024925216957484963
321,0.010805432296146921
322,0.012473902487229203
323,0.014848203108535093
324,-0.0171907092280855
325,0.008517254946588528
326,0.015528371702712311
327,0.01147468827288689
328,0.002931599743268191
329,-0.001098032747168441
330,-0.0009911488428507058
331,-0.00043159932689925773
332,0.0028659804940951022
333,-0.01221207965355476
334,0.013267364504265597
335,0.0025015701396889204
336,0.014130332691842046
337,0.00548920838568229
338,0.021795671900957197
339,0.027945417817309814
340,0.00457117964325112
341,0.006479564054334372
342,-0.004160220674493726
343,0.003077993104279013
344,-0.000865119286926031
345,-0.003383936902238848
346,0.004740367298272643
347,-0.006276173016953559
348,-0.0011480499207223785
349,-0.014636190996399111
350,-0.0014424756473384909
351,0.006989493952010539
352,-0.007898952972401204
353,-0.0015866216791421593
354,0.0033638005497013492
355,-0.02521006539739024
356,0.0002168891588817528
357,-0.0011482680540916808
